DBN,Grade,Year,Number Tested,Mean Scale Score,Num Level 1,Pct Level 1,Num Level 2,Pct Level 2,Num Level 3,Pct Level 3,Num Level 4,Pct Level 4,Num Level 3 and 4,Pct Level 3 and 4,School Type,C.NumberTested,C.Mean Scale Score,C.Num Level 1,C.Pct Level 1,C.Num Level 2,C.Pct Level 2,C.Num Level 3,C.Pct Level 3,C.Num Level 4,C.Pct Level 4,C.Num Level 3 and 4,C.Pct Level 3 and 4,Broough,School Name_x,Program Type,Average Class Size,School Name_y,% Female,% Male,% Asian,% Black,% Hispanic,% Other,% White,AvgOfMajor N,AvgOfNoCrim N,AvgOfVio N,schoolname,eng_p_11,aca_p_11,eng_t_11,aca_t_11,eng_s_11,aca_s_11,Funding
29Q116,5,2011.0,79.0,662,11,13.9,45,57,22,27.8,1,1.3,23,29.1,Public,,,,,,,,,,,,,,,,,PS/IS 116 William C. Hughley,50.3%,49.7%,7.0%,71.8%,17.7%,1.4%,2.0%,0.52,2.49,0.75,PS/IS 116 William C. Hughley,7.7,7.9,7.2,7.5,7.0,7.7,4308577.0
29Q116,6,2011.0,63.0,663,12,19,26,41.3,22,34.9,3,4.8,25,39.7,Public,,,,,,,,,,,,,,,,,PS/IS 116 William C. Hughley,50.3%,49.7%,7.0%,71.8%,17.7%,1.4%,2.0%,0.52,2.49,0.75,PS/IS 116 William C. Hughley,7.7,7.9,7.2,7.5,7.0,7.7,4308577.0
29Q116,7,2011.0,60.0,655,12,20,36,60,11,18.3,1,1.7,12,20,Public,,,,,,,,,,,,,,,,,PS/IS 116 William C. Hughley,50.3%,49.7%,7.0%,71.8%,17.7%,1.4%,2.0%,0.52,2.49,0.75,PS/IS 116 William C. Hughley,7.7,7.9,7.2,7.5,7.0,7.7,4308577.0
29Q116,8,2011.0,68.0,663,6,8.8,35,51.5,26,38.2,1,1.5,27,39.7,Public,,,,,,,,,,,,,,,,,PS/IS 116 William C. Hughley,50.3%,49.7%,7.0%,71.8%,17.7%,1.4%,2.0%,0.52,2.49,0.75,PS/IS 116 William C. Hughley,7.7,7.9,7.2,7.5,7.0,7.7,4308577.0
29Q116,All Grades,2011.0,454.0,664,64,14.1,242,53.3,135,29.7,13,2.9,148,32.6,Public,,,,,,,,,,,,,,,,,PS/IS 116 William C. Hughley,50.3%,49.7%,7.0%,71.8%,17.7%,1.4%,2.0%,0.52,2.49,0.75,PS/IS 116 William C. Hughley,7.7,7.9,7.2,7.5,7.0,7.7,4308577.0
29Q118,3,2011.0,113.0,675,18,15.9,63,55.8,30,26.5,2,1.8,32,28.3,Public,,,,,,,,,,,,,,,,,P.S. 118 Lorraine Hansberry,52.4%,47.6%,1.2%,86.2%,9.6%,0.1%,2.9%,0.33,1.76,0.59,P.S. 118 Lorraine Hansberry,7.2,8.0,4.9,5.2,,,3683628.0
29Q118,4,2011.0,106.0,671,8,7.5,50,47.2,41,38.7,7,6.6,48,45.3,Public,,,,,,,,,,,,,,,,,P.S. 118 Lorraine Hansberry,52.4%,47.6%,1.2%,86.2%,9.6%,0.1%,2.9%,0.33,1.76,0.59,P.S. 118 Lorraine Hansberry,7.2,8.0,4.9,5.2,,,3683628.0
29Q118,5,2011.0,122.0,667,16,13.1,64,52.5,30,24.6,12,9.8,42,34.4,Public,,,,,,,,,,,,,,,,,P.S. 118 Lorraine Hansberry,52.4%,47.6%,1.2%,86.2%,9.6%,0.1%,2.9%,0.33,1.76,0.59,P.S. 118 Lorraine Hansberry,7.2,8.0,4.9,5.2,,,3683628.0
29Q118,All Grades,2011.0,341.0,671,42,12.3,177,51.9,101,29.6,21,6.2,122,35.8,Public,,,,,,,,,,,,,,,,,P.S. 118 Lorraine Hansberry,52.4%,47.6%,1.2%,86.2%,9.6%,0.1%,2.9%,0.33,1.76,0.59,P.S. 118 Lorraine Hansberry,7.2,8.0,4.9,5.2,,,3683628.0
29Q131,3,2011.0,134.0,692,4,3,34,25.4,71,53,25,18.7,96,71.6,Public,,,,,,,,,,,,,,,,,P.S. 131 Abigail Adams,51.3%,48.7%,72.1%,12.4%,8.9%,0.9%,5.7%,0.52,2.49,0.75,P.S. 131 Abigail Adams,8.0,8.4,8.1,8.5,,,3968500.0
29Q131,4,2011.0,156.0,697,7,4.5,24,15.4,59,37.8,66,42.3,125,80.1,Public,,,,,,,,,,,,,,,,,P.S. 131 Abigail Adams,51.3%,48.7%,72.1%,12.4%,8.9%,0.9%,5.7%,0.52,2.49,0.75,P.S. 131 Abigail Adams,8.0,8.4,8.1,8.5,,,3968500.0
29Q131,5,2011.0,137.0,696,5,3.6,31,22.6,46,33.6,55,40.1,101,73.7,Public,,,,,,,,,,,,,,,,,P.S. 131 Abigail Adams,51.3%,48.7%,72.1%,12.4%,8.9%,0.9%,5.7%,0.52,2.49,0.75,P.S. 131 Abigail Adams,8.0,8.4,8.1,8.5,,,3968500.0
29Q131,All Grades,2011.0,427.0,695,16,3.7,89,20.8,176,41.2,146,34.2,322,75.4,Public,,,,,,,,,,,,,,,,,P.S. 131 Abigail Adams,51.3%,48.7%,72.1%,12.4%,8.9%,0.9%,5.7%,0.52,2.49,0.75,P.S. 131 Abigail Adams,8.0,8.4,8.1,8.5,,,3968500.0
29Q132,3,2011.0,49.0,676,4,8.2,32,65.3,13,26.5,0,0,13,26.5,Public,,,,,,,,,,,,,,,,,P.S. 132 Ralph Bunche,51.1%,48.9%,0.2%,94.1%,4.3%,0.9%,0.5%,0.35,1.09,0.5,P.S. 132 Ralph Bunche,7.4,8.1,7.1,7.8,,,2146693.0
29Q132,4,2011.0,69.0,686,4,5.8,19,27.5,33,47.8,13,18.8,46,66.7,Public,,,,,,,,,,,,,,,,,P.S. 132 Ralph Bunche,51.1%,48.9%,0.2%,94.1%,4.3%,0.9%,0.5%,0.35,1.09,0.5,P.S. 132 Ralph Bunche,7.4,8.1,7.1,7.8,,,2146693.0
29Q132,5,2011.0,69.0,679,1,1.4,27,39.1,36,52.2,5,7.2,41,59.4,Public,,,,,,,,,,,,,,,,,P.S. 132 Ralph Bunche,51.1%,48.9%,0.2%,94.1%,4.3%,0.9%,0.5%,0.35,1.09,0.5,P.S. 132 Ralph Bunche,7.4,8.1,7.1,7.8,,,2146693.0
29Q132,All Grades,2011.0,187.0,681,9,4.8,78,41.7,82,43.9,18,9.6,100,53.5,Public,,,,,,,,,,,,,,,,,P.S. 132 Ralph Bunche,51.1%,48.9%,0.2%,94.1%,4.3%,0.9%,0.5%,0.35,1.09,0.5,P.S. 132 Ralph Bunche,7.4,8.1,7.1,7.8,,,2146693.0
29Q134,3,2011.0,63.0,672,16,25.4,31,49.2,16,25.4,0,0,16,25.4,Public,,,,,,,,,,,,,,,,,P.S. 134 Hollis,45.7%,54.3%,4.4%,85.7%,7.7%,0.2%,2.0%,0.35,1.09,0.5,P.S. 134 Hollis,8.1,8.3,7.3,7.9,,,3238211.0
29Q134,4,2011.0,62.0,669,6,9.7,32,51.6,24,38.7,0,0,24,38.7,Public,,,,,,,,,,,,,,,,,P.S. 134 Hollis,45.7%,54.3%,4.4%,85.7%,7.7%,0.2%,2.0%,0.35,1.09,0.5,P.S. 134 Hollis,8.1,8.3,7.3,7.9,,,3238211.0
29Q134,5,2011.0,85.0,668,11,12.9,41,48.2,27,31.8,6,7.1,33,38.8,Public,,,,,,,,,,,,,,,,,P.S. 134 Hollis,45.7%,54.3%,4.4%,85.7%,7.7%,0.2%,2.0%,0.35,1.09,0.5,P.S. 134 Hollis,8.1,8.3,7.3,7.9,,,3238211.0
29Q134,All Grades,2011.0,210.0,670,33,15.7,104,49.5,67,31.9,6,2.9,73,34.8,Public,,,,,,,,,,,,,,,,,P.S. 134 Hollis,45.7%,54.3%,4.4%,85.7%,7.7%,0.2%,2.0%,0.35,1.09,0.5,P.S. 134 Hollis,8.1,8.3,7.3,7.9,,,3238211.0
29Q135,3,2011.0,187.0,688,9,4.8,70,37.4,81,43.3,27,14.4,108,57.8,Public,,,,,,,,,,,,,,,,,The Bellaire School,48.1%,51.9%,36.9%,33.1%,20.7%,4.6%,4.7%,0.52,2.49,0.75,The Bellaire School,7.8,8.1,6.3,6.9,,,5533903.0
29Q135,4,2011.0,205.0,690,9,4.4,52,25.4,94,45.9,50,24.4,144,70.2,Public,,,,,,,,,,,,,,,,,The Bellaire School,48.1%,51.9%,36.9%,33.1%,20.7%,4.6%,4.7%,0.52,2.49,0.75,The Bellaire School,7.8,8.1,6.3,6.9,,,5533903.0
29Q135,5,2011.0,211.0,685,7,3.3,71,33.6,86,40.8,47,22.3,133,63,Public,,,,,,,,,,,,,,,,,The Bellaire School,48.1%,51.9%,36.9%,33.1%,20.7%,4.6%,4.7%,0.52,2.49,0.75,The Bellaire School,7.8,8.1,6.3,6.9,,,5533903.0
29Q135,All Grades,2011.0,603.0,688,25,4.1,193,32,261,43.3,124,20.6,385,63.8,Public,,,,,,,,,,,,,,,,,The Bellaire School,48.1%,51.9%,36.9%,33.1%,20.7%,4.6%,4.7%,0.52,2.49,0.75,The Bellaire School,7.8,8.1,6.3,6.9,,,5533903.0
29Q136,3,2011.0,100.0,680,8,8,46,46,44,44,2,2,46,46,Public,,,,,,,,,,,,,,,,,P.S. 136 Roy Wilkins,52.6%,47.4%,0.6%,92.9%,4.6%,0.1%,1.7%,0.33,1.76,0.59,P.S. 136 Roy Wilkins,7.3,7.4,6.5,7.3,,,3352776.0
29Q136,4,2011.0,116.0,675,8,6.9,49,42.2,53,45.7,6,5.2,59,50.9,Public,,,,,,,,,,,,,,,,,P.S. 136 Roy Wilkins,52.6%,47.4%,0.6%,92.9%,4.6%,0.1%,1.7%,0.33,1.76,0.59,P.S. 136 Roy Wilkins,7.3,7.4,6.5,7.3,,,3352776.0
29Q136,5,2011.0,117.0,673,8,6.8,51,43.6,54,46.2,4,3.4,58,49.6,Public,,,,,,,,,,,,,,,,,P.S. 136 Roy Wilkins,52.6%,47.4%,0.6%,92.9%,4.6%,0.1%,1.7%,0.33,1.76,0.59,P.S. 136 Roy Wilkins,7.3,7.4,6.5,7.3,,,3352776.0
29Q136,All Grades,2011.0,333.0,676,24,7.2,146,43.8,151,45.3,12,3.6,163,48.9,Public,,,,,,,,,,,,,,,,,P.S. 136 Roy Wilkins,52.6%,47.4%,0.6%,92.9%,4.6%,0.1%,1.7%,0.33,1.76,0.59,P.S. 136 Roy Wilkins,7.3,7.4,6.5,7.3,,,3352776.0
29Q138,3,2011.0,98.0,681,9,9.2,44,44.9,41,41.8,4,4.1,45,45.9,Public,,,,,,,,,,,,,,,,,P.S. 138 Sunrise,48.8%,51.2%,2.1%,88.6%,6.6%,0.5%,2.2%,0.52,2.49,0.75,P.S. 138 Sunrise,7.3,7.7,5.7,6.1,6.3,7.4,4895162.0
29Q138,4,2011.0,87.0,675,8,9.2,34,39.1,34,39.1,11,12.6,45,51.7,Public,,,,,,,,,,,,,,,,,P.S. 138 Sunrise,48.8%,51.2%,2.1%,88.6%,6.6%,0.5%,2.2%,0.52,2.49,0.75,P.S. 138 Sunrise,7.3,7.7,5.7,6.1,6.3,7.4,4895162.0
29Q138,5,2011.0,96.0,674,6,6.3,50,52.1,33,34.4,7,7.3,40,41.7,Public,,,,,,,,,,,,,,,,,P.S. 138 Sunrise,48.8%,51.2%,2.1%,88.6%,6.6%,0.5%,2.2%,0.52,2.49,0.75,P.S. 138 Sunrise,7.3,7.7,5.7,6.1,6.3,7.4,4895162.0
29Q138,6,2011.0,118.0,675,8,6.8,51,43.2,42,35.6,17,14.4,59,50,Public,,,,,,,,,,,,,,,,,P.S. 138 Sunrise,48.8%,51.2%,2.1%,88.6%,6.6%,0.5%,2.2%,0.52,2.49,0.75,P.S. 138 Sunrise,7.3,7.7,5.7,6.1,6.3,7.4,4895162.0
29Q138,7,2011.0,118.0,662,17,14.4,58,49.2,35,29.7,8,6.8,43,36.4,Public,,,,,,,,,,,,,,,,,P.S. 138 Sunrise,48.8%,51.2%,2.1%,88.6%,6.6%,0.5%,2.2%,0.52,2.49,0.75,P.S. 138 Sunrise,7.3,7.7,5.7,6.1,6.3,7.4,4895162.0
29Q138,8,2011.0,130.0,655,26,20,71,54.6,28,21.5,5,3.8,33,25.4,Public,,,,,,,,,,,,,,,,,P.S. 138 Sunrise,48.8%,51.2%,2.1%,88.6%,6.6%,0.5%,2.2%,0.52,2.49,0.75,P.S. 138 Sunrise,7.3,7.7,5.7,6.1,6.3,7.4,4895162.0
29Q138,All Grades,2011.0,647.0,669,74,11.4,308,47.6,213,32.9,52,8,265,41,Public,,,,,,,,,,,,,,,,,P.S. 138 Sunrise,48.8%,51.2%,2.1%,88.6%,6.6%,0.5%,2.2%,0.52,2.49,0.75,P.S. 138 Sunrise,7.3,7.7,5.7,6.1,6.3,7.4,4895162.0
29Q147,3,2011.0,89.0,677,18,20.2,41,46.1,27,30.3,3,3.4,30,33.7,Public,,,,,,,,,,,,,,,,,PS/MS 147 Ronald McNair,48.4%,51.6%,1.1%,94.9%,3.4%,0.0%,0.5%,0.33,1.76,0.59,PS/MS 147 Ronald McNair,7.2,7.4,7.8,8.1,7.1,7.9,4045360.0
29Q147,4,2011.0,85.0,674,6,7.1,39,45.9,30,35.3,10,11.8,40,47.1,Public,,,,,,,,,,,,,,,,,PS/MS 147 Ronald McNair,48.4%,51.6%,1.1%,94.9%,3.4%,0.0%,0.5%,0.33,1.76,0.59,PS/MS 147 Ronald McNair,7.2,7.4,7.8,8.1,7.1,7.9,4045360.0
29Q147,5,2011.0,83.0,672,9,10.8,31,37.3,38,45.8,5,6,43,51.8,Public,,,,,,,,,,,,,,,,,PS/MS 147 Ronald McNair,48.4%,51.6%,1.1%,94.9%,3.4%,0.0%,0.5%,0.33,1.76,0.59,PS/MS 147 Ronald McNair,7.2,7.4,7.8,8.1,7.1,7.9,4045360.0
29Q147,6,2011.0,81.0,671,7,8.6,34,42,34,42,6,7.4,40,49.4,Public,,,,,,,,,,,,,,,,,PS/MS 147 Ronald McNair,48.4%,51.6%,1.1%,94.9%,3.4%,0.0%,0.5%,0.33,1.76,0.59,PS/MS 147 Ronald McNair,7.2,7.4,7.8,8.1,7.1,7.9,4045360.0
29Q147,7,2011.0,92.0,662,8,8.7,55,59.8,24,26.1,5,5.4,29,31.5,Public,,,,,,,,,,,,,,,,,PS/MS 147 Ronald McNair,48.4%,51.6%,1.1%,94.9%,3.4%,0.0%,0.5%,0.33,1.76,0.59,PS/MS 147 Ronald McNair,7.2,7.4,7.8,8.1,7.1,7.9,4045360.0
29Q147,8,2011.0,87.0,675,4,4.6,37,42.5,42,48.3,4,4.6,46,52.9,Public,,,,,,,,,,,,,,,,,PS/MS 147 Ronald McNair,48.4%,51.6%,1.1%,94.9%,3.4%,0.0%,0.5%,0.33,1.76,0.59,PS/MS 147 Ronald McNair,7.2,7.4,7.8,8.1,7.1,7.9,4045360.0
29Q147,All Grades,2011.0,517.0,672,52,10.1,237,45.8,195,37.7,33,6.4,228,44.1,Public,,,,,,,,,,,,,,,,,PS/MS 147 Ronald McNair,48.4%,51.6%,1.1%,94.9%,3.4%,0.0%,0.5%,0.33,1.76,0.59,PS/MS 147 Ronald McNair,7.2,7.4,7.8,8.1,7.1,7.9,4045360.0
29Q156,3,2011.0,50.0,680,7,14,22,44,18,36,3,6,21,42,Public,,,,,,,,,,,,,,,,,P.S. 156 Laurelton,47.1%,52.9%,0.1%,88.8%,9.1%,0.4%,1.5%,,,,P.S. 156 Laurelton,7.2,7.7,6.6,7.1,6.1,7.2,4686591.0
29Q156,4,2011.0,81.0,674,4,4.9,39,48.1,26,32.1,12,14.8,38,46.9,Public,,,,,,,,,,,,,,,,,P.S. 156 Laurelton,47.1%,52.9%,0.1%,88.8%,9.1%,0.4%,1.5%,,,,P.S. 156 Laurelton,7.2,7.7,6.6,7.1,6.1,7.2,4686591.0
29Q156,5,2011.0,96.0,670,9,9.4,48,50,35,36.5,4,4.2,39,40.6,Public,,,,,,,,,,,,,,,,,P.S. 156 Laurelton,47.1%,52.9%,0.1%,88.8%,9.1%,0.4%,1.5%,,,,P.S. 156 Laurelton,7.2,7.7,6.6,7.1,6.1,7.2,4686591.0
29Q156,6,2011.0,97.0,659,16,16.5,54,55.7,25,25.8,2,2.1,27,27.8,Public,,,,,,,,,,,,,,,,,P.S. 156 Laurelton,47.1%,52.9%,0.1%,88.8%,9.1%,0.4%,1.5%,,,,P.S. 156 Laurelton,7.2,7.7,6.6,7.1,6.1,7.2,4686591.0
29Q156,7,2011.0,90.0,669,5,5.6,40,44.4,40,44.4,5,5.6,45,50,Public,,,,,,,,,,,,,,,,,P.S. 156 Laurelton,47.1%,52.9%,0.1%,88.8%,9.1%,0.4%,1.5%,,,,P.S. 156 Laurelton,7.2,7.7,6.6,7.1,6.1,7.2,4686591.0
29Q156,8,2011.0,96.0,662,9,9.4,48,50,36,37.5,3,3.1,39,40.6,Public,,,,,,,,,,,,,,,,,P.S. 156 Laurelton,47.1%,52.9%,0.1%,88.8%,9.1%,0.4%,1.5%,,,,P.S. 156 Laurelton,7.2,7.7,6.6,7.1,6.1,7.2,4686591.0
29Q156,All Grades,2011.0,510.0,668,50,9.8,251,49.2,180,35.3,29,5.7,209,41,Public,,,,,,,,,,,,,,,,,P.S. 156 Laurelton,47.1%,52.9%,0.1%,88.8%,9.1%,0.4%,1.5%,,,,P.S. 156 Laurelton,7.2,7.7,6.6,7.1,6.1,7.2,4686591.0
29Q176,3,2011.0,138.0,689,5,3.6,49,35.5,69,50,15,10.9,84,60.9,Public,,,,,,,,,,,,,,,,,P.S. 176 Cambria Heights,52.8%,47.2%,2.3%,92.6%,2.8%,0.4%,1.9%,0.33,1.76,0.59,P.S. 176 Cambria Heights,8.0,8.6,7.6,8.1,,,3828522.0
29Q176,4,2011.0,141.0,692,2,1.4,28,19.9,77,54.6,34,24.1,111,78.7,Public,,,,,,,,,,,,,,,,,P.S. 176 Cambria Heights,52.8%,47.2%,2.3%,92.6%,2.8%,0.4%,1.9%,0.33,1.76,0.59,P.S. 176 Cambria Heights,8.0,8.6,7.6,8.1,,,3828522.0
29Q176,5,2011.0,141.0,680,5,3.5,53,37.6,63,44.7,20,14.2,83,58.9,Public,,,,,,,,,,,,,,,,,P.S. 176 Cambria Heights,52.8%,47.2%,2.3%,92.6%,2.8%,0.4%,1.9%,0.33,1.76,0.59,P.S. 176 Cambria Heights,8.0,8.6,7.6,8.1,,,3828522.0
29Q176,All Grades,2011.0,420.0,687,12,2.9,130,31,209,49.8,69,16.4,278,66.2,Public,,,,,,,,,,,,,,,,,P.S. 176 Cambria Heights,52.8%,47.2%,2.3%,92.6%,2.8%,0.4%,1.9%,0.33,1.76,0.59,P.S. 176 Cambria Heights,8.0,8.6,7.6,8.1,,,3828522.0
29Q181,3,2011.0,74.0,678,12,16.2,31,41.9,29,39.2,2,2.7,31,41.9,Public,,,,,,,,,,,,,,,,,P.S. 181 Brookfield,41.9%,58.1%,0.9%,90.0%,5.9%,0.9%,2.3%,0.35,1.09,0.5,P.S. 181 Brookfield,7.8,8.0,6.8,7.0,,,2345445.0
29Q181,4,2011.0,64.0,670,8,12.5,31,48.4,17,26.6,8,12.5,25,39.1,Public,,,,,,,,,,,,,,,,,P.S. 181 Brookfield,41.9%,58.1%,0.9%,90.0%,5.9%,0.9%,2.3%,0.35,1.09,0.5,P.S. 181 Brookfield,7.8,8.0,6.8,7.0,,,2345445.0
29Q181,5,2011.0,72.0,657,14,19.4,46,63.9,10,13.9,2,2.8,12,16.7,Public,,,,,,,,,,,,,,,,,P.S. 181 Brookfield,41.9%,58.1%,0.9%,90.0%,5.9%,0.9%,2.3%,0.35,1.09,0.5,P.S. 181 Brookfield,7.8,8.0,6.8,7.0,,,2345445.0
29Q181,All Grades,2011.0,210.0,668,34,16.2,108,51.4,56,26.7,12,5.7,68,32.4,Public,,,,,,,,,,,,,,,,,P.S. 181 Brookfield,41.9%,58.1%,0.9%,90.0%,5.9%,0.9%,2.3%,0.35,1.09,0.5,P.S. 181 Brookfield,7.8,8.0,6.8,7.0,,,2345445.0
29Q192,6,2011.0,207.0,658,38,18.4,110,53.1,53,25.6,6,2.9,59,28.5,Public,,,,,,,,,,,,,,,,,I.S. 192 The Linden,52.8%,47.2%,2.0%,91.3%,5.5%,0.9%,0.3%,,,,I.S. 192 The Linden,8.0,7.1,8.3,8.8,8.5,8.8,3905838.0
29Q192,7,2011.0,250.0,657,59,23.6,117,46.8,56,22.4,18,7.2,74,29.6,Public,,,,,,,,,,,,,,,,,I.S. 192 The Linden,52.8%,47.2%,2.0%,91.3%,5.5%,0.9%,0.3%,,,,I.S. 192 The Linden,8.0,7.1,8.3,8.8,8.5,8.8,3905838.0
29Q192,8,2011.0,258.0,656,54,20.9,129,50,68,26.4,7,2.7,75,29.1,Public,,,,,,,,,,,,,,,,,I.S. 192 The Linden,52.8%,47.2%,2.0%,91.3%,5.5%,0.9%,0.3%,,,,I.S. 192 The Linden,8.0,7.1,8.3,8.8,8.5,8.8,3905838.0
29Q192,All Grades,2011.0,715.0,657,151,21.1,356,49.8,177,24.8,31,4.3,208,29.1,Public,,,,,,,,,,,,,,,,,I.S. 192 The Linden,52.8%,47.2%,2.0%,91.3%,5.5%,0.9%,0.3%,,,,I.S. 192 The Linden,8.0,7.1,8.3,8.8,8.5,8.8,3905838.0
29Q195,3,2011.0,121.0,678,15,12.4,58,47.9,44,36.4,4,3.3,48,39.7,Public,,,,,,,,,,,,,,,,,P.S. 195 William Haberle,49.1%,50.9%,2.2%,90.4%,5.3%,0.1%,2.0%,0.33,1.76,0.59,P.S. 195 William Haberle,8.1,8.1,7.6,7.8,,,3558393.0
29Q195,4,2011.0,148.0,668,21,14.2,66,44.6,52,35.1,9,6.1,61,41.2,Public,,,,,,,,,,,,,,,,,P.S. 195 William Haberle,49.1%,50.9%,2.2%,90.4%,5.3%,0.1%,2.0%,0.33,1.76,0.59,P.S. 195 William Haberle,8.1,8.1,7.6,7.8,,,3558393.0
29Q195,5,2011.0,111.0,678,8,7.2,36,32.4,58,52.3,9,8.1,67,60.4,Public,,,,,,,,,,,,,,,,,P.S. 195 William Haberle,49.1%,50.9%,2.2%,90.4%,5.3%,0.1%,2.0%,0.33,1.76,0.59,P.S. 195 William Haberle,8.1,8.1,7.6,7.8,,,3558393.0
29Q195,All Grades,2011.0,380.0,674,44,11.6,160,42.1,154,40.5,22,5.8,176,46.3,Public,,,,,,,,,,,,,,,,,P.S. 195 William Haberle,49.1%,50.9%,2.2%,90.4%,5.3%,0.1%,2.0%,0.33,1.76,0.59,P.S. 195 William Haberle,8.1,8.1,7.6,7.8,,,3558393.0
29Q208,3,2011.0,77.0,689,5,6.5,18,23.4,44,57.1,10,13,54,70.1,Public,,,,,,,,,,,,,,,,,P.S. / I.S. 208,50.7%,49.3%,9.9%,77.1%,9.8%,0.4%,2.7%,0.33,1.76,0.59,P.S. / I.S. 208,7.7,8.0,7.5,8.1,7.8,8.3,4190225.0
29Q208,4,2011.0,84.0,693,0,0,14,16.7,58,69,12,14.3,70,83.3,Public,,,,,,,,,,,,,,,,,P.S. / I.S. 208,50.7%,49.3%,9.9%,77.1%,9.8%,0.4%,2.7%,0.33,1.76,0.59,P.S. / I.S. 208,7.7,8.0,7.5,8.1,7.8,8.3,4190225.0
29Q208,5,2011.0,70.0,683,2,2.9,20,28.6,37,52.9,11,15.7,48,68.6,Public,,,,,,,,,,,,,,,,,P.S. / I.S. 208,50.7%,49.3%,9.9%,77.1%,9.8%,0.4%,2.7%,0.33,1.76,0.59,P.S. / I.S. 208,7.7,8.0,7.5,8.1,7.8,8.3,4190225.0
29Q208,6,2011.0,89.0,687,2,2.2,22,24.7,41,46.1,24,27,65,73,Public,,,,,,,,,,,,,,,,,P.S. / I.S. 208,50.7%,49.3%,9.9%,77.1%,9.8%,0.4%,2.7%,0.33,1.76,0.59,P.S. / I.S. 208,7.7,8.0,7.5,8.1,7.8,8.3,4190225.0
29Q208,7,2011.0,89.0,680,2,2.2,25,28.1,42,47.2,20,22.5,62,69.7,Public,,,,,,,,,,,,,,,,,P.S. / I.S. 208,50.7%,49.3%,9.9%,77.1%,9.8%,0.4%,2.7%,0.33,1.76,0.59,P.S. / I.S. 208,7.7,8.0,7.5,8.1,7.8,8.3,4190225.0
29Q208,8,2011.0,80.0,692,0,0,13,16.3,48,60,19,23.8,67,83.8,Public,,,,,,,,,,,,,,,,,P.S. / I.S. 208,50.7%,49.3%,9.9%,77.1%,9.8%,0.4%,2.7%,0.33,1.76,0.59,P.S. / I.S. 208,7.7,8.0,7.5,8.1,7.8,8.3,4190225.0
29Q208,All Grades,2011.0,489.0,687,11,2.2,112,22.9,270,55.2,96,19.6,366,74.8,Public,,,,,,,,,,,,,,,,,P.S. / I.S. 208,50.7%,49.3%,9.9%,77.1%,9.8%,0.4%,2.7%,0.33,1.76,0.59,P.S. / I.S. 208,7.7,8.0,7.5,8.1,7.8,8.3,4190225.0
29Q231,6,2011.0,293.0,656,65,22.2,165,56.3,57,19.5,6,2,63,21.5,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.S. 231 Magnetech 2000,7.1,7.4,7.5,7.9,6.6,7.4,5283748.0
29Q231,7,2011.0,328.0,655,52,15.9,199,60.7,62,18.9,15,4.6,77,23.5,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.S. 231 Magnetech 2000,7.1,7.4,7.5,7.9,6.6,7.4,5283748.0
29Q231,8,2011.0,315.0,662,28,8.9,202,64.1,78,24.8,7,2.2,85,27,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.S. 231 Magnetech 2000,7.1,7.4,7.5,7.9,6.6,7.4,5283748.0
29Q231,All Grades,2011.0,936.0,657,145,15.5,566,60.5,197,21,28,3,225,24,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,I.S. 231 Magnetech 2000,7.1,7.4,7.5,7.9,6.6,7.4,5283748.0
29Q238,6,2011.0,470.0,677,47,10,163,34.7,164,34.9,96,20.4,260,55.3,Public,,,,,,,,,,,,,,,,,I.S. 238 Susan B Anthony,50.8%,49.2%,24.1%,44.1%,25.8%,4.7%,1.4%,0.81,6.51,1.78,I.S. 238 Susan B Anthony,7.5,7.5,8.0,8.4,6.9,7.8,8184692.0
29Q238,7,2011.0,532.0,669,53,10,207,38.9,179,33.6,93,17.5,272,51.1,Public,,,,,,,,,,,,,,,,,I.S. 238 Susan B Anthony,50.8%,49.2%,24.1%,44.1%,25.8%,4.7%,1.4%,0.81,6.51,1.78,I.S. 238 Susan B Anthony,7.5,7.5,8.0,8.4,6.9,7.8,8184692.0
29Q238,8,2011.0,537.0,672,67,12.5,195,36.3,205,38.2,70,13,275,51.2,Public,,,,,,,,,,,,,,,,,I.S. 238 Susan B Anthony,50.8%,49.2%,24.1%,44.1%,25.8%,4.7%,1.4%,0.81,6.51,1.78,I.S. 238 Susan B Anthony,7.5,7.5,8.0,8.4,6.9,7.8,8184692.0
29Q238,All Grades,2011.0,1539.0,673,167,10.9,565,36.7,548,35.6,259,16.8,807,52.4,Public,,,,,,,,,,,,,,,,,I.S. 238 Susan B Anthony,50.8%,49.2%,24.1%,44.1%,25.8%,4.7%,1.4%,0.81,6.51,1.78,I.S. 238 Susan B Anthony,7.5,7.5,8.0,8.4,6.9,7.8,8184692.0
29Q251,3,2011.0,84.0,689,0,0,25,29.8,52,61.9,7,8.3,59,70.2,Public,,,,,,,,,,,,,,,,,P.S. 251 Queens,46.5%,53.5%,1.7%,91.0%,2.3%,1.2%,3.8%,0.35,1.09,0.5,P.S. 251 Queens,8.1,8.4,6.7,7.0,,,2405266.0
